district,locality,price_raw,price_num,area_raw,area_sqft,price_per_sqft,price_per_sqft_calc,cents,price_per_cent
alappuzha,Cherthala,₹50 Lac,5000000,"7,187 sqft",7187,,695.7005705,16.49908173,303047.1685
alappuzha,Chengannur,₹30 Lac,3000000,"6,534 sqft",6534,,459.1368228,15,200000
alappuzha,Aryad South,₹1.45 Cr,14500000,"15,681 sqft",15681,,924.6859256,35.99862259,402793.1892
alappuzha,Chengannur,₹1 Cr,10000000,"17,424 sqft",17424,,573.9210285,40,250000
alappuzha,Pallikkuttumma,₹45 Lac,4500000,"2,17,800 sqft",217800,,20.66115702,500,9000
alappuzha,Cherthala,₹30 Lac,3000000,"4,356 sqft",4356,,688.7052342,10,300000
alappuzha,Kalavoor,₹69.35 Lac,6935000,"8,276 sqft",8276,,837.9652006,18.99908173,365017.6414
alappuzha,Cherthala,₹27 Lac,2700000,"1,960 sqft",1960,,1377.55102,4.499540863,600061.2245
alappuzha,Cherthala,₹2.92 Cr,29200000,"39,204 sqft",39204,,744.8219569,90,324444.4444
alappuzha,Haripad,₹63 Lac,6300000,850 sqft,850,,7411.764706,1.951331497,3228564.706
alappuzha,Cherthala,₹1.35 Cr,13500000,"21,780 sqft",21780,,619.8347107,50,270000
alappuzha,Ramankary,₹20 Lac,2000000,"3,484 sqft",3484,,574.0528129,7.998163453,250057.4053
alappuzha,Venmony,₹32 Lac,3200000,"6,969 sqft",6969,,459.1763524,15.99862259,200017.2191
alappuzha,Panavally,₹1.96 Cr,19600000,"85,377 sqft",85377,,229.5700247,195.9986226,100000.7028
alappuzha,Mavelikara,₹2.8 Cr,28000000,"17,424 sqft",17424,,1606.97888,40,700000
alappuzha,Kayamkulam,₹15.5 Lac,1550000,"2,152 sqft",2152,,720.260223,4.940312213,313745.3532
alappuzha,Chengannur,₹75 Lac,7500000,"8,712 sqft",8712,,860.8815427,20,375000
alappuzha,Chengannur,₹1.6 Cr,16000000,"16,988 sqft",16988,,941.8412997,38.99908173,410266.0702
alappuzha,Kalarcode,₹60 Lac,6000000,"4,356 sqft",4356,,1377.410468,10,600000
alappuzha,Mavelikara,₹24 Lac,2400000,"5,227 sqft",5227,,459.1543907,11.99954086,200007.6526
alappuzha,Muhamma,₹20 Lac,2000000,10 sqft,10,,200000,0.022956841,87120000
alappuzha,Thuravoor,₹32 Lac,3200000,"1,851 sqft",1851,,1728.795246,4.249311295,753063.2091
alappuzha,Kareelakulangara,₹50 Lac,5000000,"7,405 sqft",7405,,675.2194463,16.99954086,294125.5908
alappuzha,Kanjikuzhy,₹27.5 Lac,2750000,"4,573 sqft",4573,,601.3557839,10.49816345,261950.5795
alappuzha,Chengannur,₹86 Lac,8600000,"20,037 sqft",20037,,429.205969,45.99862259,186962.1201
alappuzha,Ambalapuzha,₹70 Lac,7000000,"8,712 sqft",8712,,803.4894399,20,350000
alappuzha,Ezhupunna,₹80 Lac,8000000,"34,848 sqft",34848,,229.5684114,80,100000
alappuzha,Kannamangalam,₹55 Lac,5500000,"10,425 sqft",10425,,527.5779376,23.93250689,229812.9496
